"biotypes"	"length"	"gc"
"RNU6-48P"	"unknown"	107.0	45.794392523364486
"SYTL1"	"unknown"	1948.0	65.65794675282919
"MAP3K6"	"unknown"	4336.0	63.3880495843996
"FCN3"	"unknown"	1015.5	58.000296808436346
"CD164L2"	"unknown"	1563.0	62.25207933461292
"GPR3"	"unknown"	2114.0	56.43330179754021
"WASF2"	"unknown"	5447.5	52.967557106888286
"AHDC1"	"unknown"	6358.0	63.69927650204467
"FGR"	"unknown"	2451.0	56.807403598620816
"IFI6"	"unknown"	848.0	56.32890240480134
"FAM76A"	"unknown"	3315.0	42.24781562605078
"STX12"	"unknown"	3079.0	40.565118544982134
"PPP1R8"	"unknown"	2531.3333333333335	47.97694770217405
"SCARNA1"	"unknown"	166.0	40.36144578313253
"THEMIS2"	"unknown"	2017.6	55.86135512460008
"RPA2"	"unknown"	1790.0	47.39098466103825
"SMPDL3B"	"unknown"	1845.0	55.64062331444179
"XKR8"	"unknown"	2692.0	61.51560178306092
"EYA3"	"unknown"	4302.8	45.88799600434466
"PTAFR"	"unknown"	4216.25	53.00908257429308
"DNAJC8"	"unknown"	1764.0	44.50113378684807
"ATPIF1"	"unknown"	1027.6666666666667	51.02200885321764
"SESN2"	"unknown"	3528.0	59.807256235827666
"MED18"	"unknown"	1841.0	49.618444401750985
"PHACTR4"	"unknown"	6202.5	46.335512675621544
"SNHG3"	"unknown"	2292.0	46.742101666403826
"RCC1"	"unknown"	2698.5	52.756249128761716
"SNORA73A"	"unknown"	207.0	56.03864734299517
"SNORA73B"	"unknown"	158.0	56.962025316455694
"TRNAU1AP"	"unknown"	1941.0	48.57720816426347
"SNHG12"	"unknown"	739.0	54.12719891745602
"SNORD99"	"unknown"	80.0	48.75
"SNORA61"	"unknown"	130.0	45.38461538461539
"SNORA44"	"unknown"	132.0	50.75757575757576
"SNORA16A"	"unknown"	134.0	47.76119402985075
"RAB42"	"unknown"	1108.0	56.939062246595256
"TAF12"	"unknown"	1282.5	46.825008939541476
"RNU11"	"unknown"	135.0	51.111111111111114
"GMEB1"	"unknown"	2677.5	50.19660375179215
"YTHDF2"	"unknown"	2868.3333333333335	46.95746356587163
"OPRD1"	"unknown"	1774.0	67.7001127395716
"EPB41"	"unknown"	5273.166666666667	46.7025331690264
"TMEM200B"	"unknown"	2520.0	59.1262123076516
"SRSF4"	"unknown"	2530.0	53.3201581027668
"MECR"	"unknown"	2602.5	53.79833044121605
"PTPRU"	"unknown"	5600.25	61.64460284436225
"LOC101928460"	"unknown"	2148.0	53.53817504655493
"LOC101929406"	"unknown"	1519.0	49.76958525345622
"MATN1"	"unknown"	3830.0	54.699738903394255
"MATN1-AS1"	"unknown"	2050.0	59.707317073170735
"LAPTM5"	"unknown"	2240.0	50.75892857142857
"MIR4420"	"unknown"	77.0	49.35064935064935
"SDC3"	"unknown"	5121.0	60.203085334895526
"PUM1"	"unknown"	5382.0	46.3489501367383
"SNORD103A"	"unknown"	88.0	44.31818181818182
"SNORD103B"	"unknown"	88.0	44.31818181818182
"SNORD85"	"unknown"	75.0	46.666666666666664
"NKAIN1"	"unknown"	2922.0	59.37713894592745
"SNRNP40"	"unknown"	1624.0	47.10591133004926
"ZCCHC17"	"unknown"	1574.0	47.75306471601848
"FABP3"	"unknown"	1097.0	49.68094804010939
"SERINC2"	"unknown"	2218.4	61.72080576963067
"LINC01225"	"unknown"	2113.0	57.359204921911974
"LINC01226"	"unknown"	2741.0	49.36154688070047
"TINAGL1"	"unknown"	2075.3333333333335	61.220892550553856
"HCRTR1"	"unknown"	2001.0	60.21989005497252
"PEF1"	"unknown"	1825.6666666666667	55.37358801577676
"COL16A1"	"unknown"	5584.0	62.55372492836676
"ADGRB2"	"unknown"	5390.5	63.648246569269915
"MIR4254"	"unknown"	76.0	65.78947368421052
"SPOCD1"	"unknown"	3462.0	61.07609927436511
"PTP4A2"	"unknown"	3605.6666666666665	39.62551104388519
"KHDRBS1"	"unknown"	2781.25	50.05812374119813
"TMEM39B"	"unknown"	1818.0	57.59075907590759
"MIR5585"	"unknown"	59.0	50.847457627118644
"KPNA6"	"unknown"	7372.0	47.49050461204558
"TXLNA"	"unknown"	4796.0	53.356964136780654
"CCDC28B"	"unknown"	1378.5	57.10886710886711
"IQCC"	"unknown"	2173.0	54.71242981190345
"DCDC2B"	"unknown"	1349.0	58.33951074870274
"TMEM234"	"unknown"	1082.0	55.63770794824399
"EIF3I"	"unknown"	1458.0	51.16598079561042
"MTMR9LP"	"unknown"	2324.0	62.1342512908778
"FAM167B"	"unknown"	956.0	62.97071129707113
"LCK"	"unknown"	2110.5	56.73826226309109
"HDAC1"	"unknown"	2091.0	49.21090387374462
"MARCKSL1"	"unknown"	1449.5	56.54682497651305
"FAM229A"	"unknown"	699.0	69.241773962804
"TSSK3"	"unknown"	1315.0	57.26235741444867
"BSDC1"	"unknown"	3587.3333333333335	53.096742685550375
"ZBTB8B"	"unknown"	4018.0	47.859631657541065
"ZBTB8A"	"unknown"	6972.666666666667	41.1372171071481
"ZBTB8OS"	"unknown"	1207.125	43.52423504385709
"RBBP4"	"unknown"	7908.666666666667	41.52307835359983
"SYNC"	"unknown"	3453.0	45.842964653512794
"KIAA1522"	"unknown"	4463.333333333333	59.22331149948801
"YARS"	"unknown"	3117.0	55.27751042669233
"S100PBP"	"unknown"	4352.0	43.00319881012817
"FNDC5"	"unknown"	2615.0	53.35300857836262
"HPCA"	"unknown"	1406.0	59.388335704125176
"TMEM54"	"unknown"	993.0	62.83987915407855
"RNF19B"	"unknown"	2701.6666666666665	56.07740349491072
"AK2"	"unknown"	3348.6	46.69635517682317
"AZIN2"	"unknown"	1783.7142857142858	57.467924928471014
"TRIM62"	"unknown"	3841.0	60.08851861494402
"ZNF362"	"unknown"	3106.0	58.338699291693494
"A3GALT2"	"unknown"	1023.0	66.66666666666667
"PHC2"	"unknown"	3219.5	59.952885445715175
"MIR3605"	"unknown"	100.0	55.0
"LOC101929464"	"unknown"	490.0	51.224489795918366
"ZSCAN20"	"unknown"	4218.0	50.47415836889521
"CSMD2"	"unknown"	13408.0	55.85222755739979
"HMGB4"	"unknown"	1485.5	46.36802672821332
"CSMD2-AS1"	"unknown"	1364.0	48.53372434017595
"C1orf94"	"unknown"	2569.5	55.59562269822906
"MIR552"	"unknown"	96.0	37.5
"GJB5"	"unknown"	1355.0	56.752767527675275
"GJB4"	"unknown"	2840.0	56.83098591549296
"GJB3"	"unknown"	1989.5	60.074829367742915
"GJA4"	"unknown"	1622.0	60.85080147965475
"SMIM12"	"unknown"	5892.0	47.5775244013426
"DLGAP3"	"unknown"	3856.0	67.58298755186722
"LOC653160"	"unknown"	1887.0	58.770535241123476
"ZMYM6NB"	"unknown"	925.0	46.16216216216216
"ZMYM6"	"unknown"	5144.0	39.132970451010884
"ZMYM1"	"unknown"	4261.0	35.91191682125587
"SFPQ"	"unknown"	3073.0	50.14643670680117
"ZMYM4"	"unknown"	6994.0	41.04947097512153
"KIAA0319L"	"unknown"	4812.0	52.57689110556941
"NCDN"	"unknown"	3501.0	62.6294410333928
"TFAP2E"	"unknown"	2187.0	63.054412437128484
"PSMB2"	"unknown"	4446.666666666667	44.18466045377223
"C1orf216"	"unknown"	2934.0	55.31697341513292
"CLSPN"	"unknown"	8388.0	43.91333205059187
"AGO4"	"unknown"	7060.0	43.96600566572238
"AGO1"	"unknown"	7478.0	50.26745119015779
"AGO3"	"unknown"	3516.0	45.90257350484362
"TEKT2"	"unknown"	1509.0	57.85288270377733
"ADPRHL2"	"unknown"	1691.0	58.840922531046715
"COL8A2"	"unknown"	4461.5	60.79559839165625
"TRAPPC3"	"unknown"	1274.4285714285713	51.95901883085133
"MAP7D1"	"unknown"	3499.0	66.286176459604
"THRAP3"	"unknown"	4431.0	48.04784473030919
"SH3D21"	"unknown"	2422.0	60.07143131555021
"EVA1B"	"unknown"	974.6666666666666	69.90365253344528
"STK40"	"unknown"	3741.0	59.14328080750948
"LSM10"	"unknown"	927.0	57.49730312837109
"OSCP1"	"unknown"	1148.5	51.190620657095934
"MRPS15"	"unknown"	965.0	53.36787564766839
"CSF3R"	"unknown"	3296.0	60.723801810718356
"GRIK3"	"unknown"	9219.0	54.50699642043605
"MIR4255"	"unknown"	72.0	47.22222222222222
"LINC01137"	"unknown"	1427.0	56.97266993693062
"ZC3H12A"	"unknown"	2716.0	61.37702503681885
"MIR6732"	"unknown"	60.0	66.66666666666667
"MEAF6"	"unknown"	4781.666666666667	43.413285253159806
"MIR5581"	"unknown"	60.0	48.333333333333336
"SNIP1"	"unknown"	4605.0	45.23344191096634
"DNALI1"	"unknown"	2649.0	47.86711966779917
"GNL2"	"unknown"	2402.0	45.87843463780183
"RSPO1"	"unknown"	2827.25	56.63461283988117
"C1orf109"	"unknown"	2509.6666666666665	45.122691900602426
"CDCA8"	"unknown"	2437.5	51.15228788962013
"EPHA10"	"unknown"	3789.5	60.07607608766992
"MANEAL"	"unknown"	2612.6666666666665	56.76037696044518
"YRDC"	"unknown"	1836.0	52.832244008714596
"C1orf122"	"unknown"	1251.5	69.13780629133772
"MTF1"	"unknown"	7972.0	46.66332162568992
"INPP5B"	"unknown"	4200.5	48.60288472007126
"SF3A3"	"unknown"	2836.0	47.249647390691116
"FHL3"	"unknown"	1569.0	60.822806035981
"UTP11L"	"unknown"	2050.0	43.073170731707314
"POU3F1"	"unknown"	2928.0	63.25136612021858
"MIR3659"	"unknown"	99.0	47.474747474747474
"LINC01343"	"unknown"	2283.0	51.73017958826106
"RRAGC"	"unknown"	2682.0	45.04312134179948
"MYCBP"	"unknown"	2535.5	40.05187549880287
"GJA9-MYCBP"	"unknown"	3497.0	39.39454582407842
"GJA9"	"unknown"	2322.0	40.654608096468564
"RHBDL2"	"unknown"	1869.0	47.24025862483596
"AKIRIN1"	"unknown"	2658.5	45.045062583303064
"NDUFS5"	"unknown"	569.0	49.03337997325154
"MACF1"	"unknown"	17689.0	47.29492905195319
"KIAA0754"	"unknown"	6979.0	48.58862301189282
"BMP8A"	"unknown"	5626.0	57.37646640597227
"PPIEL"	"unknown"	2637.0	48.615851346226776
"PABPC4"	"unknown"	3159.0	54.235164698129495
"LOC101929516"	"unknown"	641.0	43.99375975039001
"SNORA55"	"unknown"	137.0	51.824817518248175
"HEYL"	"unknown"	4114.0	56.07681088964512
"NT5C1A"	"unknown"	1107.0	59.98193315266486
"HPCAL4"	"unknown"	4690.333333333333	49.68496039612947
"PPIE"	"unknown"	3089.2	51.133551660813836
"BMP8B"	"unknown"	3773.0	60.29684601113173
"OXCT2"	"unknown"	1824.0	63.37719298245614
"TRIT1"	"unknown"	2131.0	45.143125293289536
"MYCL"	"unknown"	2974.6666666666665	56.39370328502208
"MFSD2A"	"unknown"	2067.0	55.95255081550617
"CAP1"	"unknown"	2764.0	48.35369976104817
"PPT1"	"unknown"	2349.5	47.098674012241005
"RLF"	"unknown"	6250.0	39.856
"TMCO2"	"unknown"	741.0	41.43049932523617
"ZMPSTE24"	"unknown"	3165.0	38.199052132701425
"COL9A2"	"unknown"	2831.0	65.20664076298128
"SMAP2"	"unknown"	2623.25	49.58916039344408
"ZFP69B"	"unknown"	2031.0	43.72230428360414
"ZFP69"	"unknown"	2159.0	42.38073182028717
"EXO5"	"unknown"	2203.0	47.389922832501135
"ZNF684"	"unknown"	2097.0	37.72055317119695
"RIMS3"	"unknown"	7229.0	54.95919214275833
"NFYC-AS1"	"unknown"	3182.0	47.48585795097423
"NFYC"	"unknown"	2176.8571428571427	51.963148118205496
"MIR30E"	"unknown"	92.0	51.08695652173913
"MIR30C1"	"unknown"	89.0	50.561797752808985
"KCNQ4"	"unknown"	4018.0	62.73905497310872
"CITED4"	"unknown"	1291.0	73.66382649109218
"CTPS1"	"unknown"	2984.6666666666665	49.6483786213709
"SLFNL1-AS1"	"unknown"	4800.0	56.166666666666664
"SLFNL1"	"unknown"	2005.6666666666667	61.43543000241601
"SCMH1"	"unknown"	3153.4285714285716	53.33042920265925
"FOXO6"	"unknown"	2390.0	70.5020920502092
"EDN2"	"unknown"	1189.6666666666667	59.113634991457644
"HIVEP3"	"unknown"	7079.25	51.03229313880797
"GUCA2B"	"unknown"	597.0	62.814070351758794
"GUCA2A"	"unknown"	575.0	59.130434782608695
"FOXJ3"	"unknown"	5251.0	42.95070134233032
"RIMKLA"	"unknown"	10569.0	46.362002081559275
"ZMYND12"	"unknown"	1688.0	46.49261703592043
"PPCS"	"unknown"	1923.625	43.89434167822493
"CCDC30"	"unknown"	3098.0	39.961265332472564
"PPIH"	"unknown"	800.0	48.375
"YBX1"	"unknown"	1546.0	51.61707632600259
"CLDN19"	"unknown"	3326.0	59.78225526100814
"P3H1"	"unknown"	2832.0	57.6490252654778
"C1orf50"	"unknown"	957.0	50.75321786111553
"LOC100129924"	"unknown"	983.0	52.89928789420142
"SVBP"	"unknown"	798.0	49.24812030075188
"ERMAP"	"unknown"	3403.0	48.61158148354963
"ZNF691"	"unknown"	1761.5	53.152489812455684
"LOC339539"	"unknown"	2365.0	61.479915433403804
"SLC2A1"	"unknown"	3670.0	54.79564032697548
"SLC2A1-AS1"	"unknown"	1124.0	50.444839857651246
"FAM183A"	"unknown"	517.0	51.25725338491296
"EBNA1BP2"	"unknown"	1445.5	49.00905923545383
"MIR6733"	"unknown"	61.0	47.540983606557376
"CFAP57"	"unknown"	3412.0	46.78400490072792
"TMEM125"	"unknown"	1786.0	60.35834266517357
"C1orf210"	"unknown"	1439.5	53.65855425177459
"TIE1"	"unknown"	3940.5	60.701938538761695
"MPL"	"unknown"	3645.0	52.86694101508916
"CDC20"	"unknown"	1674.0	56.98924731182796
"ELOVL1"	"unknown"	1482.6	55.98773693203525
"MIR6734"	"unknown"	68.0	52.94117647058823
"MED8"	"unknown"	1839.0	49.38607026668629
"SZT2"	"unknown"	13979.0	58.680878460547966
"MIR6735"	"unknown"	73.0	63.013698630136986
"HYI"	"unknown"	1278.0	61.95117019632725
"PTPRF"	"unknown"	7719.5	59.41445899646618
"KDM4A"	"unknown"	4509.0	50.787314260368156
"KDM4A-AS1"	"unknown"	1560.0	52.05128205128205
"ST3GAL3"	"unknown"	2015.96	57.68149872722698
"LOC101929592"	"unknown"	456.0	48.026315789473685
"MIR6079"	"unknown"	62.0	45.16129032258065
"ARTN"	"unknown"	1886.3333333333333	68.43232730951316
"IPO13"	"unknown"	4027.0	58.75341445244599
"DPH2"	"unknown"	2155.0	56.56392745757126
"ATP6V0B"	"unknown"	1542.3333333333333	58.8731203273673
"B4GALT2"	"unknown"	2071.0	62.35535523175897
"CCDC24"	"unknown"	1461.0	63.24435318275154
"SLC6A9"	"unknown"	3201.3333333333335	60.00226578197229
"KLF17"	"unknown"	3128.0	50.831202046035806
"DMAP1"	"unknown"	1632.0	59.230942828155925
"ERI3"	"unknown"	1428.2	57.82690358449228
"ERI3-IT1"	"unknown"	579.5	52.80091622161869
"RNF220"	"unknown"	3010.0	55.78073089700997
"MIR5584"	"unknown"	60.0	41.666666666666664
"TMEM53"	"unknown"	2286.75	54.62913339176889
"C1orf228"	"unknown"	1685.0	54.77744807121662
"RNU5F-1"	"unknown"	116.0	34.48275862068966
"RNU5D-1"	"unknown"	100.0	37.0
"KIF2C"	"unknown"	2830.0	50.11604592372037
"RPS8"	"unknown"	705.0	51.06382978723404
"SNORD55"	"unknown"	74.0	56.75675675675676
"SNORD46"	"unknown"	98.0	48.97959183673469
"SNORD38A"	"unknown"	71.0	46.478873239436616
"SNORD38B"	"unknown"	69.0	40.57971014492754
"BEST4"	"unknown"	2096.0	58.63549618320611
"PLK3"	"unknown"	2358.0	60.89906700593723
"TCTEX1D4"	"unknown"	1268.0	64.27444794952682
"BTBD19"	"unknown"	1572.0	64.18575063613231
"PTCH2"	"unknown"	4035.5	60.94101670449473
"EIF2B3"	"unknown"	1846.6666666666667	48.2427295515615
"HECTD3"	"unknown"	3628.0	58.68246968026461
"UROD"	"unknown"	1433.0	54.77737443883277
"ZSWIM5"	"unknown"	5836.0	53.10143934201508
"LINC01144"	"unknown"	1710.0	56.900584795321635
"HPDL"	"unknown"	1802.0	61.09877913429523
"MUTYH"	"unknown"	1817.2727272727273	60.567236948087015
"TOE1"	"unknown"	2392.0	55.6438127090301
"TESK2"	"unknown"	3076.0	51.98309492847854
"CCDC163P"	"unknown"	2098.0	50.95664268287218
"MMACHC"	"unknown"	2850.0	50.666666666666664
"PRDX1"	"unknown"	1119.25	49.223353436294
"AKR1A1"	"unknown"	1471.5	56.613399440790936
"NASP"	"unknown"	2888.0	46.55847125608718
"CCDC17"	"unknown"	2236.5	59.713720197930726
"GPBP1L1"	"unknown"	3738.0	43.52594970572498
"RPS15AP10"	"unknown"	905.0	40.552486187845304
"TMEM69"	"unknown"	1471.0	41.87627464309993
"IPP"	"unknown"	2680.5	44.43075753748839
"MAST2"	"unknown"	5738.0	58.2607180202161
"PIK3R3"	"unknown"	5290.0	45.68974882102251
"LOC101929626"	"unknown"	358.0	41.340782122905026
"TSPAN1"	"unknown"	1629.0	52.240638428483734
"POMGNT1"	"unknown"	2601.0	56.81731029169414
"LURAP1"	"unknown"	1849.0	54.08328826392645
"RAD54L"	"unknown"	2847.5	52.706046049246595
"LRRC41"	"unknown"	2948.0	57.869742198100404
"UQCRH"	"unknown"	663.3333333333334	47.748095745712874
"NSUN4"	"unknown"	4978.5	47.06597265090085
"FAAH"	"unknown"	2095.0	62.33890214797136
"FAAHP1"	"unknown"	1267.0	54.69613259668508
"LINC01398"	"unknown"	1129.0	55.447298494242695
"DMBX1"	"unknown"	2876.5	58.8216123959355
"MKNK1-AS1"	"unknown"	2445.0	49.938650306748464
"KNCN"	"unknown"	2392.0	55.39297658862876
"MKNK1"	"unknown"	2676.2	52.24866874384427
"MOB3C"	"unknown"	2813.0	54.99227336466787
"ATPAF1"	"unknown"	1731.25	46.777025736302335
"TEX38"	"unknown"	774.3333333333334	55.94154451171798
"EFCAB14-AS1"	"unknown"	541.0	37.66228855652987
"EFCAB14"	"unknown"	5767.0	44.32113750650252
"CYP4B1"	"unknown"	2156.5	52.72431507217519
"CYP4Z2P"	"unknown"	1474.0	46.336499321573946
"CYP4A11"	"unknown"	2552.0	54.23197492163009
"CYP4X1"	"unknown"	2357.0	47.348324140857024
"CYP4Z1"	"unknown"	1907.0	43.995804929208184
"CYP4A22"	"unknown"	2068.5	51.462083048769784
"LINC00853"	"unknown"	661.0	54.311649016641454
"PDZK1IP1"	"unknown"	894.0	59.17225950782998
"TAL1"	"unknown"	4632.5	52.896007705306296
"STIL"	"unknown"	5069.833333333333	41.92115720165616
"CMPK1"	"unknown"	2366.0	40.796227699787096
"LINC01389"	"unknown"	861.0	48.89663182346109
"FOXE3"	"unknown"	1981.0	68.24835941443715
"FOXD2-AS1"	"unknown"	2507.0	58.71559633027523
"FOXD2"	"unknown"	4675.0	64.91978609625669
"TRABD2B"	"unknown"	7029.0	55.00071133873951
"SKINTL"	"unknown"	1511.0	46.194573130377236
"SLC5A9"	"unknown"	3236.5	54.73470443478156
"SPATA6"	"unknown"	4978.0	38.690303405629685
"AGBL4"	"unknown"	2988.0	46.5528781793842
"BEND5"	"unknown"	1808.0	54.17928839615045
"LOC101929721"	"unknown"	575.0	42.78260869565217
"AGBL4-IT1"	"unknown"	514.0	39.88326848249027
"ELAVL4"	"unknown"	3922.0	37.49423084942927
"DMRTA2"	"unknown"	3083.0	64.22315926046059
"FAF1"	"unknown"	2583.0	50.75493612078978
"CDKN2C"	"unknown"	1680.0	50.7050717210608
"MIR4421"	"unknown"	69.0	50.72463768115942
"MIR6500"	"unknown"	86.0	55.81395348837209
"C1orf185"	"unknown"	911.0	35.236004390779364
"RNF11"	"unknown"	3074.0	41.73715029277814
"TTC39A"	"unknown"	2384.125	51.218876940589595
"TTC39A-AS1"	"unknown"	650.0	58.61538461538461
"EPS15"	"unknown"	4785.5	37.38854898376293
"OSBPL9"	"unknown"	3727.125	41.60527539000828
"NRD1"	"unknown"	3754.3333333333335	44.494661458629444
"MIR761"	"unknown"	59.0	54.23728813559322
"RAB3B"	"unknown"	12844.0	44.83805668016194
"TXNDC12"	"unknown"	2882.6666666666665	51.77880414511503
"KTI12"	"unknown"	1696.0	55.365566037735846
"TXNDC12-AS1"	"unknown"	391.0	45.52429667519181
"BTF3L4"	"unknown"	4553.333333333333	37.94177171985406
"ZFYVE9"	"unknown"	5106.5	45.341667015107504
"CC2D1B"	"unknown"	5654.0	53.36045277679519
"ORC1"	"unknown"	3163.0	50.84836428635602
"PRPF38A"	"unknown"	2772.0	42.6046176046176
"ZCCHC11"	"unknown"	5848.5	40.26673332368561
"GPX7"	"unknown"	1229.0	50.44751830756713
"FAM159A"	"unknown"	698.0	61.60458452722063
"COA7"	"unknown"	2114.0	48.8647114474929
"ZYG11B"	"unknown"	8142.0	39.89191844755588
"ZYG11A"	"unknown"	3895.0	48.07080657705313
"ECHDC2"	"unknown"	1511.0	55.04822758245598
"SCP2"	"unknown"	2109.375	38.87351368074575
"MIR1273F"	"unknown"	99.0	58.58585858585859
"MIR5095"	"unknown"	88.0	62.5
"MIR1273G"	"unknown"	100.0	53.0
"PODN"	"unknown"	3099.75	61.104430204532704
"SLC1A7"	"unknown"	2411.4	58.96090662164916
"CPT2"	"unknown"	3094.0	52.00387847446671
"C1orf123"	"unknown"	933.5	48.57869540425928
"MAGOH"	"unknown"	756.0	44.84126984126984
"LOC100507564"	"unknown"	1181.0	50.46570702794242
"LRP8"	"unknown"	7408.0	47.014968641342094
"LOC105378732"	"unknown"	567.0	50.44091710758377
"SLC25A3P1"	"unknown"	925.0	60.86486486486486
"DMRTB1"	"unknown"	1909.0	60.5552645364065
"GLIS1"	"unknown"	2816.0	62.28693181818182
"NDC1"	"unknown"	4744.666666666667	40.22709643720126
"YIPF1"	"unknown"	1812.6666666666667	47.740994729262184
"DIO1"	"unknown"	1726.0	45.51916401753672
"HSPB11"	"unknown"	601.0	39.43427620632279
"LRRC42"	"unknown"	1771.0	50.08497674857596
"LDLRAD1"	"unknown"	2228.6	51.20916336504914
"TMEM59"	"unknown"	5718.714285714285	41.77253525770515
"TCEANC2"	"unknown"	4292.0	46.693172233316275
"MIR4781"	"unknown"	76.0	53.94736842105263
"CDCP2"	"unknown"	1959.0	57.988769780500256
"CYB5RL"	"unknown"	3533.0	53.18426266628927
"MRPL37"	"unknown"	1483.0	55.76534052596089
"SSBP3"	"unknown"	3207.0	55.00358220463644
"SSBP3-AS1"	"unknown"	2621.0	49.82830980541778
"ACOT11"	"unknown"	2598.0	60.28586294398425
"FAM151A"	"unknown"	1981.0	59.818273599192324
"MROH7"	"unknown"	4018.25	57.46812113367745
"MROH7-TTC4"	"unknown"	6321.666666666667	53.946664636537626
"TTC4"	"unknown"	2244.5	49.47345629587569
"PARS2"	"unknown"	2386.0	54.23302598491199
"TTC22"	"unknown"	2099.0	61.93939018550117
"C1orf177"	"unknown"	1745.5	55.09087720427551
"DHCR24"	"unknown"	4286.0	55.01633224451703
"TMEM61"	"unknown"	1225.0	65.38775510204081
"BSND"	"unknown"	1370.0	58.90510948905109
"PCSK9"	"unknown"	3332.5	61.99413028308727
"USP24"	"unknown"	10802.0	44.15848916867247
"LOC100507634"	"unknown"	2048.0	47.607421875
"MIR4422"	"unknown"	83.0	50.602409638554214
"PPAP2B"	"unknown"	3308.0	48.54897218863361
"PRKAA2"	"unknown"	9352.0	35.211719418306245
"C1orf168"	"unknown"	3460.0	41.96531791907515
"C8A"	"unknown"	2392.0	46.48829431438127
"C8B"	"unknown"	2279.0	47.47509185494412
"DAB1"	"unknown"	2580.0	52.48062015503876
"DAB1-AS1"	"unknown"	1017.25	38.44321789601743
"OMA1"	"unknown"	1934.0	39.1416752843847
"TACSTD2"	"unknown"	2072.0	59.31467181467181
"MYSM1"	"unknown"	7768.0	36.47013388259526
"JUN"	"unknown"	3323.0	55.97351790550707
"LINC01135"	"unknown"	979.3333333333334	54.78020248300529
"LINC01358"	"unknown"	471.0	40.12738853503185
"HSD52"	"unknown"	1043.0	43.14477468839885
"FGGY"	"unknown"	1882.0	48.78433932285189
"MIR4711"	"unknown"	70.0	47.142857142857146
"LOC101926944"	"unknown"	528.0	35.79545454545455
"HOOK1"	"unknown"	5857.0	36.43503500085368
"CYP2J2"	"unknown"	1857.0	46.68820678513732
"C1orf87"	"unknown"	2028.0	45.90729783037475
"LOC101926964"	"unknown"	2344.0	42.7901023890785
"NFIA-AS2"	"unknown"	1192.5	44.79026164330355
"NFIA"	"unknown"	9353.25	40.55629038483988
"NFIA-AS1"	"unknown"	392.0	38.52040816326531
"MGC34796"	"unknown"	1887.0	50.23847376788553
"TM2D1"	"unknown"	1250.0	42.96
"INADL"	"unknown"	8504.0	43.673565380997175
"MIR3116-1"	"unknown"	74.0	45.945945945945944
"MIR3116-2"	"unknown"	68.0	47.05882352941177
"L1TD1"	"unknown"	3933.5	40.876641682626186
"KANK4"	"unknown"	5477.0	53.55121416834033
"USP1"	"unknown"	3620.6666666666665	37.86433314949193
"DOCK7"	"unknown"	6233.2	40.764476020171955
"ANGPTL3"	"unknown"	2951.0	31.311419857675364
"ATG4C"	"unknown"	2701.0	35.11561278029288
"LINC00466"	"unknown"	1793.0	47.79698828778584
"FOXD3-AS1"	"unknown"	647.5	55.34189180863269
"FOXD3"	"unknown"	2068.0	63.97485493230174
"MIR6068"	"unknown"	60.0	71.66666666666667
"ALG6"	"unknown"	3371.0	35.716404627706915
"ITGB3BP"	"unknown"	1064.6666666666667	38.98083417488948
"EFCAB7"	"unknown"	2402.0	38.21815154038301
"DLEU2L"	"unknown"	1657.0	31.623415811707908
"PGM1"	"unknown"	2460.6666666666665	50.40461372223006
"ROR1"	"unknown"	4073.0	48.50070446006997
"ROR1-AS1"	"unknown"	1836.5	41.73765507021254
"UBE2U"	"unknown"	1136.0	38.732394366197184
"CACHD1"	"unknown"	5413.5	45.734602763687676
"MIR4794"	"unknown"	75.0	40.0
"RAVER2"	"unknown"	4361.0	42.375601926163725
"JAK1"	"unknown"	5053.0	46.17059172768652
"LINC01359"	"unknown"	1079.0	45.968489341983314
"MIR3671"	"unknown"	88.0	27.272727272727273
"MIR101-1"	"unknown"	75.0	45.333333333333336
"AK4"	"unknown"	6922.0	42.158210109703326
"DNAJC6"	"unknown"	5895.666666666667	42.598220754008885
"LEPROT"	"unknown"	3327.6666666666665	46.277005627945584
"LEPR"	"unknown"	3905.6666666666665	38.33780691933714
"PDE4B"	"unknown"	4100.0	43.61394157772497
"LOC101927139"	"unknown"	456.0	38.1578947368421
